hotelcode,hotelname,regional_head,contractmanager,city,Booking_Month,Booking_Date,bookings,RNs,RNsAAlogic,RNsAAlogicwithmax,RNsAAlogicwithroom1,GMV,PTHwithTAX,bookingvendor_id
1000186968,Rio Boutique Hotel,vikram.challur,vinesh.redkar,Goa,6,2022-06-15,1,2,0.0,2,2,7804.31,6603.640508474577,14
1000008172,Garden Hotel by HRH Group of Hotels,vikas.sharma,divya.francis,Udaipur,6,2022-06-15,1,6,40.0,40,40,16873.92,13860.716610169491,24
1000001128,VITS Bhubaneswar,vikram.challur,parth.desai_mmt7586,Bhubaneswar,6,2022-06-02,3,5,320.0,320,320,21667.95,18185.602542372882,24
1000001829,Bolgatty Island Resort (KTDC),dinesh.babu,ajith.antony,Cochin,6,2022-06-02,1,4,116.0,116,116,17136.0,13617.0,24
1000091644,7 APPLE HOTEL,tahir.khatri,ingo_supply_manager@go-mmt.com,Aurangabad,6,2022-06-20,3,5,340.0,340,340,11060.279999999999,9282.720677966101,14
1000331379,"VITS Shanti Solitaire, Arpora",vikram.challur,parth.desai_mmt7586,Goa,6,2022-06-23,1,2,0.0,2,2,5373.76,4414.158305084746,24
1000287850,O by Tamara,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Thiruvananthapuram,6,2022-06-24,1,2,0.0,2,1,13481.0,11073.677966101695,14
1000370542,RNB SELECT OAKTREE,vikram.challur,parth.desai_mmt7586,Doraha,6,2022-06-16,1,5,0.0,5,1,10437.84,8853.509491525423,24
1000000767,The Elgin,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-30,1,2,46.0,46,46,20060.0,17000.0,14
1000001867,KTDC Water Scapes,dinesh.babu,ajith.antony,Kumarakom,6,2022-06-17,1,2,28.0,28,28,14112.0,12222.0,24
1000008654,Jaypee Siddharth Hotel,vikas.sharma,rittika.kathpalia,Delhi,7,2022-07-09,5,9,846.0,846,846,55989.52,48491.21491525423,14
1000237036,Sumitel Darjeeling,sourav.dutta,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-26,1,2,0.0,2,1,9627.34,8080.077288135593,24
1000040848,Tree Of Life Grand Oak Manor,vikas.sharma,ankur.chamoli,Binsar,6,2022-06-13,1,2,18.0,18,18,24072.0,19992.0,24
1000144492,KTDC Nandanam,dinesh.babu,ajith.antony,Guruvayoor,6,2022-06-28,3,5,12.0,12,12,8828.05,7147.6177966101695,24
1000045356,KSTDC Hotel Mayura Hoysala Mysore,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Mysore,6,2022-06-13,1,1,49.0,49,49,3638.88,3369.0325423728814,14
1000045326,KSTDC Hotel Mayura Bhuvaneshwari Kamalapur,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Hampi,6,2022-06-03,3,4,144.0,144,144,9851.52,8532.121694915255,24
1000001706,VITS Mumbai International Airport T2,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-09,3,4,784.0,784,784,21667.96,18185.59559322034,14
1000198258,Muscatel Delamere Central,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-15,1,2,0.0,2,2,4891.54,4105.39593220339,14
1000198258,Muscatel Delamere Central,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-11,3,4,0.0,4,3,5194.01,4359.247288135593,14
1000007174,Amritara Ambatty Greens Resort,vikas.sharma,anamika.verma,Coorg,6,2022-06-17,1,2,48.0,48,48,15431.48,12675.861355932204,14
1000094974,Muscatel Himalayan Resort,sourav.dutta,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-06,1,2,34.0,34,34,7660.8,6429.596610169491,24
1000019576,Shahpura Dev Villa,vikas.sharma,divya.francis,Udaipur,6,2022-06-22,1,6,9.0,9,9,10112.28,8487.118983050848,24
1000287850,O by Tamara,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Thiruvananthapuram,7,2022-07-06,1,1,0.0,1,1,6305.04,5179.1416949152535,24
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,6,2022-06-13,10,19,1254.0,1254,1254,59525.479999999996,47301.513898305086,14
1000004195,Click Hotel Caliph,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-03,2,2,118.0,118,118,9564.8,8113.003389830508,24
1000030868,GReaT trails Kodaikanal by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Kodaikanal,7,2022-07-08,1,3,120.0,120,120,31385.76,26598.098983050848,24
1000004195,Click Hotel Caliph,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-04,2,2,118.0,118,118,9587.2,8132.005084745762,24
1000004195,Click Hotel Caliph,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-25,2,2,118.0,118,118,7571.200000000001,6421.996610169492,24
1000306712,Hotel Station View Mughalsarai,vikas.sharma,ravindra.shekhawat,Varanasi,7,2022-07-05,1,1,0.0,1,1,1191.05,978.3635593220339,14
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,6,2022-06-24,6,22,1452.0,1452,1452,73639.44,58517.10949152542,24
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,6,2022-06-28,6,10,528.0,528,528,35335.44,28079.058644067794,14
1000328314,"VITS Excellensea, Karde Beach",vikram.challur,parth.desai_mmt7586,Dapoli,7,2022-07-01,1,1,0.0,1,1,5904.14,4849.826440677966,24
1000110398,Hotel dew pond,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-12,1,1,15.0,15,15,2042.88,1714.557966101695,14
1000325923,Spring Sky Udaipur By ShriGo Hotels,vikas.sharma,divya.francis,Udaipur,6,2022-06-03,1,4,0.0,4,4,3940.16,3152.117627118644,14
1000321855,Cozzet Stay Amritsar,vikas.sharma,ingo_supply_manager@go-mmt.com,Amritsar,6,2022-06-05,1,4,0.0,4,2,10304.0,8464.0,24
1000358569,Purplebeds by VITS Aurangabad,vikram.challur,parth.desai_mmt7586,Aurangabad,7,2022-07-07,3,3,0.0,3,3,7052.64,5793.250169491525,14
1000373188,Residency Fort,tahir.khatri,shino.baby@go-mmt.com,Mumbai,6,2022-06-27,1,2,0.0,2,2,7625.92,6264.140338983051,24
1000373188,Residency Fort,tahir.khatri,shino.baby@go-mmt.com,Mumbai,6,2022-06-10,1,2,0.0,2,1,8185.16,6723.524406779661,14
1000004885,Oh Biz Premier-Leonia Holistic Destination,vikram.challur,Subhankar.Mazumdar@go-mmt.com,Hyderabad,6,2022-06-27,1,1,16.0,16,16,5376.0,4512.0,14
1000011172,Hotel Sitara (Ramoji Film City),vikram.challur,Subhankar.Mazumdar@go-mmt.com,Hyderabad,7,2022-07-10,2,3,384.0,384,384,26252.05,22114.499152542372,24
1000001729,Kenilworth Hotel,vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,6,2022-06-20,8,13,1010.0,1010,1010,87750.2,74519.48813559322,24
1000205906,"GenX Brij ,Jamui",vikram.challur,parth.desai_mmt7586,Jamui,6,2022-06-20,1,4,0.0,4,4,15680.0,13300.0,14
1000003352,The Residency,vikram.challur,Ponnuvelraj.C@go-mmt.com,Coimbatore,7,2022-07-12,1,2,270.0,270,270,12767.0,10778.152542372882,14
1000010994,"The Orchid Hotel, Hinjewadi, Pune",vikram.challur,parth.desai_mmt7586,Pune,6,2022-06-24,11,12,4248.0,4248,4248,61903.33,51954.64355932203,14
1000001065,Mayfair Hotel,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,7,2022-07-10,1,1,43.0,43,43,10856.0,9200.0,14
1000103830,7 Apple Hotel,tahir.khatri,ingo_supply_manager@go-mmt.com,Vadodara,6,2022-06-21,2,3,225.0,225,225,4798.08,4026.9613559322033,24
1000044084,Roseate House New Delhi,vikas.sharma,rittika.kathpalia,Delhi,6,2022-06-20,5,5,1105.0,1105,1105,50837.5,43082.627118644064,14
1000338529,Polo Lake Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Agartala,7,2022-07-02,1,1,0.0,1,1,3920.0,3220.0,24
1000278379,The Bayan Elegance Jaipur,vikas.sharma,divya.francis,Jaipur,7,2022-07-09,3,3,0.0,3,3,3668.8500000000004,3013.70593220339,14
1000011056,Residency Hotel,tahir.khatri,shino.baby@go-mmt.com,Mumbai,7,2022-07-09,11,19,1921.0,1921,1921,90285.56,76581.50915254236,24
1000366542,Tilar Siro Andamans - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Havelock,6,2022-06-21,1,2,0.0,2,2,64208.52,54414.00305084746,24
1000031342,Hotel Polomax,vikas.sharma,ravindra.shekhawat,Prayagraj,6,2022-06-17,1,2,51.0,51,51,4332.38,3636.1003389830507,14
1000000359,Hotel Hindustan International Bhubaneswar (HHI),vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,6,2022-06-27,5,7,714.0,714,714,30294.11,25425.4320338983,14
1000012282,Goldfinch Retreat,ajay.madhusudan,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-01,5,9,180.0,180,180,59629.91999999999,48981.73355932203,24
1000008178,Fateh Bagh by HRH Group of Hotels,vikas.sharma,divya.francis,Ranakpur,7,2022-07-13,1,1,18.0,18,18,6048.0,4968.0,24
1000044084,Roseate House New Delhi,vikas.sharma,rittika.kathpalia,Delhi,7,2022-07-11,1,1,221.0,221,221,9508.22,8057.813220338983,14
1000001919,Regency Sameera Vellore by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Vellore,6,2022-06-17,3,3,150.0,150,150,15298.800000000001,13041.588135593222,24
1000040978,Cygnett Inn Celestiial,vikas.sharma,anamika.verma,Goa,6,2022-06-13,1,4,40.0,40,40,16800.0,13800.0,24
1000270635,Hotel Mizu,himmat.shekhawat,ankur.chamoli,Gurgaon,6,2022-06-12,4,4,0.0,4,4,7996.8,6568.8,14
1000074548,The Mystic Forest,sourav.dutta,sahil.chawla2@go-mmt.com,Dooars,6,2022-06-14,1,1,17.0,17,17,599.4,479.5186440677966,24
1000010994,"The Orchid Hotel, Hinjewadi, Pune",vikram.challur,parth.desai_mmt7586,Pune,6,2022-06-01,3,5,1416.0,1416,1416,23639.06,19839.92440677966,14
1000010994,"The Orchid Hotel, Hinjewadi, Pune",vikram.challur,parth.desai_mmt7586,Pune,6,2022-06-23,13,15,4956.0,4956,4956,79038.8,67238.13898305084,24
1000002176,Swosti Premium,vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,7,2022-07-02,5,7,882.0,882,882,39626.100000000006,33257.61694915254,24
1000003352,The Residency,vikram.challur,Ponnuvelraj.C@go-mmt.com,Coimbatore,6,2022-06-11,2,2,270.0,270,270,14607.95,12332.17033898305,24
1000002176,Swosti Premium,vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,7,2022-07-04,4,4,588.0,588,588,23136.55,19418.177118644067,24
1000045398,KSTDC Hotel Mayura Adilshahi Bijapur,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bijapur,6,2022-06-06,1,1,4.0,4,4,2072.0,1794.5,24
1000164127,Evoke Lifestyle Candolim,vikas.sharma,anamika.verma,Goa,7,2022-07-13,13,58,0.0,58,41,163828.02,152280.09627118646,24
1000161875,Swosti Chilika Resort,vikas.sharma,jagannath.dasgupta@go-mmt.com,Chilika Lake,7,2022-07-05,2,2,20.0,20,20,14700.0,12337.5,14
1000004748,The Paul Bangalore,vikram.challur,Gururaj.chandu@go-mmt.com,Bengaluru,7,2022-07-05,2,5,285.0,285,285,56280.369999999995,49126.09881355932,24
1000350346,MTDC Mahabaleshwar,tahir.khatri,shino.baby@go-mmt.com,Panchgani,7,2022-07-02,1,2,0.0,2,1,5432.0,4704.5,14
1000058124,MPT Hotel Bharhut,vikram.challur,faraz.shaikh,Satna,6,2022-06-11,1,2,31.0,31,31,3745.28,3243.6783050847457,14
1000057676,"MPT Devdaru Bungalow, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,6,2022-06-02,2,2,,2,2,11309.759999999998,9795.065084745762,24
1000000417,Abad Atrium,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,6,2022-06-08,2,2,104.0,104,104,6479.42,5322.377627118644,14
1000031342,Hotel Polomax,vikas.sharma,ravindra.shekhawat,Prayagraj,7,2022-07-08,8,13,663.0,663,663,26378.950000000004,22139.45847457627,14
1000008826,Galibore Nature Camp by Jungle Lodges,ajay.madhusudan,ankit.anish@go-mmt.com,Kanakapura,7,2022-07-12,1,1,12.0,12,12,10952.76,9560.46338983051,24
1000222714,The Acacia Morjim,vikram.challur,vinesh.redkar,Goa,7,2022-07-12,1,3,0.0,3,3,13502.72,11332.64372881356,24
1000001905,Grand Chennai by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Chennai,6,2022-06-02,2,4,540.0,540,540,24795.0,20880.0,24
1000091076,The Khurana Group Gangtok Drift Hotel,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-22,1,1,18.0,18,18,1612.8,1353.5966101694917,14
1000137243,Anaya,vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,7,2022-07-12,1,1,19.0,19,19,15769.64,13765.029830508474,24
1000002104,Hotel Sonar Bangla,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-18,1,6,78.0,78,78,21772.8,18273.596610169494,14
1000091076,The Khurana Group Gangtok Drift Hotel,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-30,2,5,72.0,72,72,9938.9,8341.594915254238,14
1000110225,SinQ Edge,vikram.challur,anamika.verma,Goa,6,2022-06-10,2,2,98.0,98,98,8164.799999999999,6488.105084745762,14
1000061736,Aroma Residency,sourav.dutta,sahil.chawla2@go-mmt.com,Tinsukia,6,2022-06-18,2,2,68.0,68,68,6520.85,6039.858474576271,24
1000269392,RNB Select Hotel Walk In by 1589 Lucknow,vikram.challur,parth.desai_mmt7586,Lucknow,6,2022-06-04,1,1,0.0,1,1,1450.31,1230.174406779661,24
1000059480,"MPT Narmada Resort, Maheshwar",vikram.challur,faraz.shaikh,Maheshwar,7,2022-07-07,1,2,,2,2,13675.2,11843.7,14
1000002549,"VITS, Aurangabad",vikram.challur,parth.desai_mmt7586,Aurangabad,6,2022-06-12,4,7,480.0,480,480,35216.159999999996,29556.414237288136,24
1000006923,Pragati Manor,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-07,5,10,280.0,280,280,41577.59,34895.47983050847,24
1000018536,Kamfotel-Nashik,vikram.challur,parth.desai_mmt7586,Nashik,7,2022-07-07,4,6,155.0,155,155,17125.07,14277.739491525423,24
1000000696,Octave Hotel & Spa Sarjapur Rd,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-11,1,3,129.0,129,129,11642.4,9771.298305084745,14
1000002676,Treat Resort,vikram.challur,vinesh.redkar,Silvassa,7,2022-07-08,2,5,280.0,280,280,54396.94,46459.10101694915,24
1000348254,Great Trails River View Resort Thanjavur By GRT Hotel,vikram.challur,Ponnuvelraj.C@go-mmt.com,Thanjavur,6,2022-06-01,1,2,0.0,2,1,11853.72,9774.118305084747,24
1000192725,"MPT Ujjaini, Ujjain",vikram.challur,faraz.shaikh,Ujjain,6,2022-06-02,1,1,0.0,1,1,3236.8,2803.3,24
1000003271,Goldfinch Hotel Mangalore,ajay.madhusudan,ankit.anish@go-mmt.com,Mangalore,7,2022-07-08,10,17,858.0,858,858,82246.78,69028.5172881356,24
1000338281,Meritas Adore Resort,vikram.challur,vinesh.redkar,Lonavala,6,2022-06-16,1,2,0.0,2,1,8443.2,7086.259322033899,14
1000058192,"MPT Glen View, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,6,2022-06-25,1,2,,2,2,21445.32,18719.218305084745,24
1000047820,Hotel Suba Palace,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-22,1,1,51.0,51,51,6068.16,5147.100677966102,14
1000163276,Hotel Greenland,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-18,1,1,2.0,2,2,999.0,899.1016949152543,24
1000269392,RNB Select Hotel Walk In by 1589 Lucknow,vikram.challur,parth.desai_mmt7586,Lucknow,7,2022-07-12,3,4,0.0,4,4,5806.08,4924.7918644067795,14
1000058678,"MPT Temple View, Omkareshwar",vikram.challur,faraz.shaikh,Omkareshwar,7,2022-07-05,1,1,,1,1,1704.08,1475.851186440678,14
1000100608,Riva Boutique Apartments,vikram.challur,vinesh.redkar,Goa,7,2022-07-10,1,4,80.0,80,80,9856.0,8272.0,14
1000052672,Sparsh by Clarks Collection,vikram.challur,parth.desai_mmt7586,Bareilly,7,2022-07-12,2,2,36.0,36,36,2344.6,1973.1508474576272,24
1000003297,Marari Beach - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Alleppey,6,2022-06-20,2,3,177.0,177,177,66044.54999999999,55969.94830508474,24
1000019950,"Le ROI, Raipur @Raipur Railway Station",vikas.sharma,saurabh.deshmukh@go-mmt.com,Raipur,6,2022-06-20,3,3,204.0,204,204,6801.27,5404.592033898305,24
1000007512,The Residency,vikram.challur,Ponnuvelraj.C@go-mmt.com,Chennai,6,2022-06-07,10,15,2640.0,2640,2640,70032.67000000001,59105.17847457627,24
1000007069,Hotel Milestone,sourav.dutta,sahil.chawla2@go-mmt.com,Siliguri,7,2022-07-06,2,2,80.0,80,80,5686.42,4772.538644067797,24
1000249275,Domus Regency by ShriGo Hotels,vikas.sharma,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-07,1,1,0.0,1,1,1798.57,1509.5106779661016,24
1000194691,"MPT Bison Resort, Madhai",vikram.challur,faraz.shaikh,Hoshangabad,6,2022-06-27,3,4,0.0,4,3,18651.36,16153.410847457628,24
1000007069,Hotel Milestone,sourav.dutta,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-27,4,5,160.0,160,160,13621.369999999999,11432.208983050847,14
1000003271,Goldfinch Hotel Mangalore,ajay.madhusudan,ankit.anish@go-mmt.com,Mangalore,7,2022-07-01,6,10,660.0,660,660,51719.82,43407.68440677966,24
1000002098,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Mandarmani,6,2022-06-30,4,6,522.0,522,522,46776.38,39421.89694915255,24
1000323829,Klyde Premier Haridwar,himmat.shekhawat,ankur.chamoli,Haridwar,6,2022-06-18,2,2,0.0,2,2,13782.32,11407.692881355932,14
1000073756,Summit Le Royale,vikas.sharma,vishal.sharma@go-mmt.com,Shimla,6,2022-06-11,3,6,120.0,120,120,42029.52,35274.782711864405,24
1000350272,MTDC Wardha,tahir.khatri,shino.baby@go-mmt.com,Wardha,7,2022-07-05,3,3,0.0,3,3,3080.0,2645.0,14
1000270442,Destiny The Farm Resort,vikram.challur,Gururaj.chandu@go-mmt.com,Ooty,6,2022-06-16,1,1,0.0,1,1,10590.5,8975.0,14
1000045370,KSTDC Hotel Mayura Kauvery KRS,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Mandya,6,2022-06-05,1,1,20.0,20,20,2665.6,2308.6,14
1000238584,Larisa Shimla,vikas.sharma,vishal.sharma@go-mmt.com,Shimla,6,2022-06-05,2,6,0.0,6,3,47320.84,39039.399322033896,24
1000159569,"MPT Jungle Camp, Panna",vikram.challur,faraz.shaikh,Mandla,7,2022-07-06,1,2,,2,2,6697.6,5800.6,14
1000029042,Octave Hotel & Spa Marathahalli,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-10,4,12,830.0,830,830,29436.399999999998,24705.552542372883,24
1000002098,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Mandarmani,7,2022-07-10,6,13,783.0,783,783,90142.73999999999,75655.51118644068,24
1000141995,Octave Hotel Double Rd,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-22,6,10,620.0,620,620,22730.4,19336.501694915252,24
1000201651,7 Apple resorts,tahir.khatri,ingo_supply_manager@go-mmt.com,Lonavala,6,2022-06-08,3,6,0.0,6,4,30445.92,25552.852203389826,14
1000013847,Hotel Green Valley,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-11,2,3,57.0,57,57,4200.0,3444.0,24
1000045370,KSTDC Hotel Mayura Kauvery KRS,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Mandya,6,2022-06-09,3,4,60.0,60,60,12633.599999999999,10941.599999999999,24
1000002608,"Polo Floatel, Kolkata",vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,6,2022-06-03,1,6,147.0,147,147,37336.76,31336.200677966102,24
1000011039,Hotel Elphinstone Annex,tahir.khatri,shino.baby@go-mmt.com,Mumbai,7,2022-07-09,1,2,40.0,40,40,7266.68,6293.459661016949,24
1000351010,MTDC Bhandardara,tahir.khatri,shino.baby@go-mmt.com,Bhandardara,6,2022-06-25,1,1,0.0,1,1,4368.0,3783.0,24
1000108844,"VITS Sagar Plaza, Pune Chakan",vikram.challur,parth.desai_mmt7586,Pune,6,2022-06-24,1,1,32.0,32,32,2478.67,2036.0513559322035,14
1000013847,Hotel Green Valley,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-17,1,1,19.0,19,19,1600.0,1280.0,24
1000002098,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Mandarmani,6,2022-06-23,3,6,435.0,435,435,40790.4,34234.80677966101,24
1000226647,GenX Mirzapur,vikram.challur,parth.desai_mmt7586,Mirzapur,7,2022-07-06,2,4,46.0,46,46,6652.799999999999,5643.003389830508,14
1000324054,Le ROI Floating Huts & Eco Rooms,vikas.sharma,ankur.chamoli,Tehri,6,2022-06-18,1,1,0.0,1,1,9717.0,7981.8983050847455,14
1000225157,Treat Beach Resort & Spa,vikram.challur,vinesh.redkar,Bordi,6,2022-06-29,1,6,0.0,6,2,48079.34,39493.73830508474,14
1000053816,Hampi's Boulders Resort,vikram.challur,Gururaj.chandu@go-mmt.com,Hampi,6,2022-06-29,1,2,32.0,32,32,16128.0,13248.0,24
1000003022,Abad Turtle Beach,vikram.challur,Rohith.Thampi@go-mmt.com,Alleppey,6,2022-06-03,1,1,29.0,29,29,6664.0,5655.525423728814,24
1000224759,Hotel Everland Wish,vikas.sharma,divya.francis,Jaipur,7,2022-07-10,1,1,0.0,1,1,2113.0,2019.0254237288134,14
1000350989,Svenska Design Hotel,vikram.challur,parth.desai_mmt7586,Kakinada,6,2022-06-21,1,1,0.0,1,1,4095.05,3572.7194915254236,14
1000000071,The Orchid Hotel Mumbai Vile Parle,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-03,2,2,744.0,744,744,13606.38,11176.66813559322,14
1000000071,The Orchid Hotel Mumbai Vile Parle,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-07,3,7,2604.0,2604,2604,52139.64000000001,42828.98745762712,14
1000195154,Octave Nest Inn,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-06,2,6,0.0,6,6,15340.88,12601.439322033897,14
1000226647,GenX Mirzapur,vikram.challur,parth.desai_mmt7586,Mirzapur,7,2022-07-13,3,4,92.0,92,92,7318.08,6207.300338983051,14
1000226647,GenX Mirzapur,vikram.challur,parth.desai_mmt7586,Mirzapur,6,2022-06-02,1,1,23.0,23,23,1995.84,1692.8993220338982,14
1000252357,KSTDC Hotel Kumarakrupa,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bengaluru,7,2022-07-08,1,2,0.0,2,2,4480.0,3680.0,14
1000001622,Coraltree By Goldfinch Hotels,ajay.madhusudan,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-11,7,15,750.0,750,750,36635.53,30747.665593220343,24
1000296213,Cygnett Inn Sea View,vikas.sharma,ingo_supply_manager@go-mmt.com,Digha,6,2022-06-04,3,3,0.0,3,3,14560.0,11960.0,24
1000040492,Jain Group Lachung Continental,sourav.dutta,sahil.chawla2@go-mmt.com,Lachung,6,2022-06-24,1,2,29.0,29,29,7560.0,6210.0,24
1000003358,Polo Orchid Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Cherrapunjee,6,2022-06-06,1,1,22.0,22,22,14159.65,11999.700847457627,24
1000163079,22 Enclave by Evoke Lifestyle,vikas.sharma,ingo_supply_manager@go-mmt.com,Srinagar,7,2022-07-09,1,4,76.0,76,76,17799.16,14620.7193220339,14
1000004059,The Royal Court Ananta Express Bhimtal,vikas.sharma,ankur.chamoli,Nainital,6,2022-06-14,4,8,350.0,350,350,41159.92,34001.292881355934,14
1000265757,Lilac Hotel 5th Block,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Bengaluru,7,2022-07-06,1,4,0.0,4,2,16235.52,13336.316610169491,24
1000310969,RAAS CHHATRASAGAR,vikas.sharma,divya.francis,Pali,6,2022-06-18,1,2,0.0,2,2,42480.0,35280.0,24
1000078246,Gorukana,vikram.challur,Gururaj.chandu@go-mmt.com,Chamrajnagar,6,2022-06-10,1,1,12.0,12,12,11800.0,9800.0,24
1000001419,The Travancore Heritage Beach Resort ,vikram.challur,Rohith.Thampi@go-mmt.com,Kovalam,6,2022-06-26,1,3,91.0,91,91,23100.0,19387.5,14
1000057038,"MPT Highlands, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,7,2022-07-12,1,2,,2,1,8041.6,6964.6,24
1000242728,Udaan Nirvana Resort (Mall Road),vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,7,2022-07-12,2,3,0.0,3,3,12936.0,10048.5,14
1000235105,The Aryan Regency,sourav.dutta,sahil.chawla2@go-mmt.com,Pelling,6,2022-06-15,3,4,0.0,4,4,18709.0,15628.915254237289,24
1000046318,Summit By The Ganges Beach Resort & Spa,vikas.sharma,ingo_supply_manager@go-mmt.com,Rishikesh,6,2022-06-29,4,10,126.0,126,126,122058.22,105233.69457627118,24
1000150924,Cygnett Park Di- Arch,vikas.sharma,ravindra.shekhawat,Lucknow,7,2022-07-12,2,3,180.0,180,180,10528.0,8836.0,14
1000046318,Summit By The Ganges Beach Resort & Spa,vikas.sharma,ingo_supply_manager@go-mmt.com,Rishikesh,6,2022-06-17,2,6,84.0,84,84,57863.130000000005,48768.19779661017,24
1000045338,KSTDC Hotel Mayura Velapuri Belur,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Belur,6,2022-06-15,1,1,12.0,12,12,2800.0,2425.0,24
1000122977,Central Courtyard Boutique Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-19,3,4,108.0,108,108,13296.0,10921.703389830509,24
1000002184,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Mysore,6,2022-06-20,5,8,516.0,516,516,59494.40000000001,49878.4,24
1000190979,Udaan Clover Hotel Banquet & Spa (Pure Vegetarian),vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-08,6,8,0.0,8,6,37497.6,30005.6,24
1000002184,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Mysore,6,2022-06-03,1,1,86.0,86,86,7056.0,5796.0,14
1000010072,VITS Kamats Resort,vikram.challur,parth.desai_mmt7586,Silvassa,6,2022-06-28,1,1,79.0,79,79,6013.28,5046.856271186441,24
1000027150,Larisa Resort,vikas.sharma,vishal.sharma@go-mmt.com,Manali,6,2022-06-12,1,3,66.0,66,66,55624.68,47634.91728813559,24
1000084214,Hotel Golden Sunrise & Spa,sourav.dutta,sahil.chawla2@go-mmt.com,Pelling,6,2022-06-01,1,1,19.0,19,19,2956.8,2428.8,24
1000002988,Abad Green Forest,vikram.challur,Rohith.Thampi@go-mmt.com,Thekkady,6,2022-06-25,3,4,200.0,200,200,15679.05,13229.787288135592,24
